rank,term,pval,zscore,combined_score,genes,adj_pval,old_pval,old_adj_pval,group
1,Protein digestion and absorption,5.569894238909019e-09,7.376460530065546,140.19619573320094,"['COL18A1', 'COL16A1', 'COL11A1', 'COL11A2', 'ATP1B3', 'COL1A1', 'COL1A2', 'COL4A4', 'COL6A2', 'COL4A3', 'COL4A6', 'COL8A2', 'COL4A5', 'COL9A3', 'COL6A6', 'COL9A2']",1.481591867549799e-06,0,0,downregulated
2,PI3K-Akt signaling pathway,2.4416937885878645e-08,3.632696390658174,63.67386153964014,"['CDKN1A', 'CSH1', 'FGF1', 'AREG', 'EGFR', 'FGF9', 'CREB3L1', 'ERBB2', 'EIF4EBP1', 'ANGPT1', 'BDNF', 'COL1A1', 'EFNA1', 'GH2', 'GH1', 'CREB3', 'COL1A2', 'COL4A4', 'COL6A2', 'COL4A3', 'COL4A6', 'BCL2', 'COL4A5', 'COL9A3', 'COL6A6', 'COL9A2', 'FGFR3', 'ATF4', 'EPHA2']",3.2474527388218597e-06,0,0,downregulated
3,MAPK signaling pathway,4.234761291885801e-07,3.5910364145658265,52.69762874110339,"['DUSP4', 'DUSP5', 'DUSP2', 'GADD45B', 'ANGPT1', 'DUSP1', 'BDNF', 'CACNA1B', 'CACNA2D2', 'FOS', 'FGF1', 'AREG', 'DUSP6', 'EGFR', 'GADD45G', 'CDC25B', 'EFNA1', 'FGF9', 'ERBB2', 'FAS', 'CD14', 'FGFR3', 'ATF4', 'EPHA2']",3.75482167880541e-05,0,0,downregulated
4,AGE-RAGE signaling pathway in diabetic complications,1.249889703670042e-06,5.956454011187425,80.96283458149517,"['EGR1', 'CXCL8', 'F3', 'FOXO1', 'AGT', 'COL1A1', 'COL1A2', 'COL4A4', 'COL4A3', 'COL4A6', 'BCL2', 'COL4A5', 'CCL2']",8.311766529405778e-05,0,0,downregulated
5,ECM-receptor interaction,1.2048263260170415e-05,5.674262342973999,64.27004331672384,"['COL1A1', 'COL1A2', 'COL4A4', 'COL6A2', 'COL4A3', 'COL4A6', 'COL4A5', 'COL6A6', 'COL9A3', 'COL9A2', 'CD44']",0.0005428948918328815,0,0,downregulated
6,Pathways in cancer,1.2245749439839431e-05,2.511727078891258,28.408466315953564,"['ALK', 'CDKN1A', 'CXCL8', 'CXCR4', 'FGF1', 'EGFR', 'FOXO1', 'CASP7', 'EDNRB', 'CASP8', 'FGF9', 'ERBB2', 'CDKN2B', 'FZD5', 'GADD45B', 'CDKN2A', 'FZD7', 'FOS', 'ESR1', 'AGT', 'GADD45G', 'CCNA1', 'ADCY9', 'COL4A4', 'COL4A3', 'COL4A6', 'BCL2', 'COL4A5', 'FAS', 'FGFR3', 'BIRC3']",0.0005428948918328815,0,0,downregulated
7,Relaxin signaling pathway,2.1444960456612747e-05,4.460666997096934,47.952263375100706,"['FOS', 'EGFR', 'COL1A1', 'CREB3', 'EDNRB', 'ADCY9', 'COL1A2', 'CREB3L1', 'COL4A4', 'COL4A3', 'COL4A6', 'COL4A5', 'ATF4']",0.0007963828749307747,0,0,downregulated
8,TNF signaling pathway,2.3951364659572173e-05,4.770491803278689,50.75557720584365,"['CXCL10', 'CREB3', 'CASP7', 'CEBPB', 'CASP8', 'CREB3L1', 'CCL2', 'FAS', 'FOS', 'CXCL2', 'ATF4', 'BIRC3']",0.0007963828749307747,0,0,downregulated
9,Transcriptional misregulation in cancer,2.769256341094576e-05,3.629601803155522,38.09029952281414,"['CDKN1A', 'CEBPB', 'CXCL8', 'GADD45B', 'BCL2A1', 'DOT1L', 'ASPSCR1', 'ETV1', 'FOXO1', 'DUSP6', 'ETV5', 'GADD45G', 'CCNA1', 'BCL6', 'CD14', 'BIRC3']",0.0008184690963679525,0,0,downregulated
10,Human papillomavirus infection,3.376312285768877e-05,2.8584717877889263,29.43122968870406,"['CDKN1A', 'FZD5', 'FZD7', 'EGFR', 'FOXO1', 'COL1A1', 'CCNA1', 'CREB3', 'COL1A2', 'CASP8', 'CREB3L1', 'COL4A4', 'COL6A2', 'COL4A3', 'COL4A6', 'EIF4EBP1', 'FAS', 'COL4A5', 'COL9A3', 'COL6A6', 'COL9A2', 'ATP6V1C2']",0.0008980990680145214,0,0,downregulated
11,Small cell lung cancer,0.00010041379172425694,4.832752613240418,44.49134023141515,"['CDKN1A', 'CDKN2B', 'GADD45B', 'COL4A4', 'COL4A3', 'COL4A6', 'BCL2', 'COL4A5', 'BIRC3', 'GADD45G']",0.002428188054422941,0,0,downregulated
12,Focal adhesion,0.00016975907523949482,3.21150648486864,27.87950635262068,"['CAV2', 'EGFR', 'COL1A1', 'COL1A2', 'COL4A4', 'COL6A2', 'COL4A3', 'ERBB2', 'COL4A6', 'BCL2', 'COL4A5', 'COL9A3', 'COL6A6', 'COL9A2', 'BIRC3']",0.003762992834475469,0,0,downregulated
13,Amoebiasis,0.00023759882478828872,4.305235137533274,35.926872581774454,"['COL1A1', 'ARG2', 'COL1A2', 'CXCL8', 'COL4A4', 'COL4A3', 'COL4A6', 'COL4A5', 'CD14', 'CXCL2']",0.004567222267603808,0,0,downregulated
14,Apoptosis,0.00024038011934756885,3.6639344262295084,30.532624659459987,"['ERN1', 'CASP7', 'CASP8', 'GADD45B', 'BCL2A1', 'EIF2AK3', 'BCL2', 'FAS', 'FOS', 'ATF4', 'GADD45G', 'BIRC3']",0.004567222267603808,0,0,downregulated
15,Complement and coagulation cascades,0.0002712246403694358,4.684746489441526,38.47377638255877,"['C1S', 'CFH', 'C7', 'C1R', 'CFI', 'F13A1', 'F3', 'CFB', 'F5']",0.004809716955884662,0,0,downregulated
16,Glycosaminoglycan biosynthesis,0.0003335094712232119,6.004850515918512,48.07386821218608,"['CSGALNACT1', 'CHST7', 'CHSY1', 'CHPF2', 'DSE', 'CHST15', 'CHST1']",0.005544594959085897,0,0,downregulated
17,Neuroactive ligand-receptor interaction,0.00040008891598871147,2.489485981308411,19.47729953486737,"['CHRNA1', 'GHSR', 'GABRB1', 'CALCB', 'EDN3', 'GABRA4', 'CSH1', 'FPR1', 'ADM', 'CCK', 'AGT', 'GH2', 'GHRHR', 'ADCYAP1', 'GH1', 'EDNRB', 'GAL', 'CNR1', 'GALR1', 'CGA']",0.006260214803117485,0,0,downregulated
18,FoxO signaling pathway,0.00045665813767949604,3.632924335378323,27.94291182805702,"['GABARAPL1', 'CDKN1A', 'CDKN2B', 'GADD45B', 'BCL6', 'BNIP3', 'CAT', 'FBXO32', 'FOXO1', 'EGFR', 'GADD45G']",0.006748392479041442,0,0,downregulated
19,Bladder cancer,0.0005067218538698838,6.754771544245228,51.25215545963673,"['CDKN1A', 'CXCL8', 'CDKN2A', 'ERBB2', 'FGFR3', 'EGFR']",0.006982364578280241,0,0,downregulated
20,Legionellosis,0.0005249898179158076,5.523326572008114,41.71288963871913,"['ARF1', 'CASP7', 'CXCL8', 'CASP8', 'BNIP3', 'CD14', 'CXCL2']",0.006982364578280241,0,0,downregulated
21,Prostate cancer,0.000723452087262208,4.043417885576745,29.239880358375522,"['CREB3', 'CDKN1A', 'CREB3L1', 'ERBB2', 'BCL2', 'FOXO1', 'ETV5', 'EGFR', 'ATF4']",0.009163726438654634,0,0,downregulated
22,Hepatitis B,0.0007932286204794686,3.1721311475409837,22.647110195348883,"['CCNA1', 'CREB3', 'EGR2', 'CDKN1A', 'EGR3', 'CXCL8', 'CASP8', 'CREB3L1', 'BCL2', 'FAS', 'FOS', 'ATF4']",0.00942291797361424,0,0,downregulated
23,"Growth hormone synthesis, secretion and action",0.00081476358418469,3.630593521812395,25.82300511094459,"['GH2', 'GHSR', 'GHRHR', 'GH1', 'CREB3', 'ADCY9', 'CREB3L1', 'CSH1', 'FOS', 'ATF4']",0.00942291797361424,0,0,downregulated
24,Viral protein interaction with cytokine and cytokine receptor,0.0009016959857803719,3.909514111143439,27.410514894622892,"['CXCL10', 'CXCL9', 'CXCL8', 'CXCR4', 'CCL2', 'ACKR3', 'CXCL14', 'CXCL2', 'CCL26']",0.009993797175732457,0,0,downregulated
25,Breast cancer,0.00119266469739293,3.2028750150366894,21.560362099161477,"['CDKN1A', 'FGF9', 'FZD5', 'GADD45B', 'FZD7', 'ERBB2', 'FOS', 'FGF1', 'ESR1', 'EGFR', 'GADD45G']",0.012689952380260777,0,0,downregulated
26,Gastric cancer,0.0013307349578837986,3.1561305236952077,20.89997172617288,"['CDKN1A', 'CDKN2B', 'FGF9', 'FZD5', 'GADD45B', 'FZD7', 'ERBB2', 'BCL2', 'FGF1', 'EGFR', 'GADD45G']",0.013200840132746056,0,0,downregulated
27,"Parathyroid hormone synthesis, secretion and action",0.0013651495679063688,3.6665546853675437,24.186396019900485,"['EGR1', 'CREB3', 'CDKN1A', 'ADCY9', 'CREB3L1', 'BCL2', 'FOS', 'EGFR', 'ATF4']",0.013200840132746056,0,0,downregulated
28,Insulin secretion,0.001389562119236427,4.048780487804878,26.635981858484115,"['ADCYAP1', 'CREB3', 'ADCY9', 'ABCC8', 'CREB3L1', 'ATP1B3', 'CCK', 'ATF4']",0.013200840132746056,0,0,downregulated
29,Retinol metabolism,0.0015213964477348994,4.5247564260299935,29.357192753704634,"['ALDH1A3', 'CYP26B1', 'ADH1B', 'ALDH1A2', 'ALDH1A1', 'AOX1', 'DHRS3']",0.013954877761982181,0,0,downregulated
30,Pantothenate and CoA biosynthesis,0.0016471077800394765,9.242409867172675,59.232149959539846,"['ALDH2', 'ENPP1', 'BCAT1', 'BCAT2']",0.014604355649683359,0,0,downregulated
31,Cushing syndrome,0.0018256714167345944,3.0236877982276757,19.066793074852274,"['CREB3', 'CDKN1A', 'CDKN2B', 'ADCY9', 'FZD5', 'CDKN2A', 'CREB3L1', 'FZD7', 'EGFR', 'AGT', 'ATF4']",0.015665438608109743,0,0,downregulated
32,Proteoglycans in cancer,0.002023979927881116,2.6844199178644765,16.650623089575404,"['CDKN1A', 'FZD5', 'CAV2', 'FZD7', 'ESR1', 'EGFR', 'DCN', 'COL1A1', 'COL1A2', 'ERBB2', 'FAS', 'EZR', 'CD44']",0.016133214173264895,0,0,downregulated
33,NOD-like receptor signaling pathway,0.002054467434004759,2.812736443883985,17.404477924016643,"['GABARAPL1', 'CXCL8', 'CASP8', 'CASP4', 'BCL2', 'CARD6', 'CCL2', 'GBP2', 'CXCL2', 'GBP1', 'BIRC3', 'GBP3']",0.016133214173264895,0,0,downregulated
34,Melanoma,0.0021227913385874863,4.245436105476673,26.13075851808018,"['CDKN1A', 'FGF9', 'GADD45B', 'CDKN2A', 'FGF1', 'EGFR', 'GADD45G']",0.016133214173264895,0,0,downregulated
35,Non-small cell lung cancer,0.0021227913385874863,4.245436105476673,26.13075851808018,"['ALK', 'CDKN1A', 'GADD45B', 'CDKN2A', 'ERBB2', 'EGFR', 'GADD45G']",0.016133214173264895,0,0,downregulated
36,p53 signaling pathway,0.0022984446613264304,4.18089618292458,25.401129327059145,"['CDKN1A', 'CASP8', 'GADD45B', 'CDKN2A', 'BCL2', 'FAS', 'GADD45G']",0.016982952219800847,0,0,downregulated
37,IL-17 signaling pathway,0.002452468324620906,3.6706371714879937,22.062953056865368,"['CXCL10', 'CEBPB', 'CXCL8', 'CASP8', 'CCL2', 'FOSB', 'FOS', 'CXCL2']",0.01763125876619354,0,0,downregulated
38,Chemical carcinogenesis,0.0028823116303187905,2.467764060356653,14.434353389034975,"['EPHX1', 'CACNA1B', 'FOS', 'ESR1', 'EGFR', 'CREB3', 'ADCY9', 'FGF9', 'BCL6', 'CREB3L1', 'EIF4EBP1', 'BCL2', 'CYP1B1', 'ATF4']",0.020176181412231535,0,0,downregulated
39,cAMP signaling pathway,0.0031860601095999017,2.5375122646948745,14.588082394098535,"['GHSR', 'EDN3', 'BDNF', 'ARAP3', 'ATP1B3', 'FOS', 'ADCYAP1', 'CREB3', 'ADCY9', 'CREB3L1', 'FXYD1', 'CNGA3', 'CGA']",0.02173056382445061,0,0,downregulated
40,Tryptophan metabolism,0.0037982815454921017,5.313404313404313,29.6126996659666,"['ALDH2', 'AADAT', 'CAT', 'AOX1', 'CYP1B1']",0.025258572277522477,0,0,downregulated
41,Longevity regulating pathway,0.00406660453159788,3.3568586749697285,18.47932874020858,"['CREB3', 'ADCY9', 'CREB3L1', 'CAT', 'EIF4EBP1', 'CRYAB', 'FOXO1', 'ATF4']",0.025982192167309095,0,0,downregulated
42,Pathogenic Escherichia coli infection,0.004102451394838278,2.5673460345591494,14.110571750918528,"['CLDN11', 'ARF1', 'CASP7', 'BAIAP2L1', 'CLDN3', 'CXCL8', 'CASP8', 'CLDN7', 'CASP4', 'FAS', 'FOS', 'EZR']",0.025982192167309095,0,0,downregulated
43,Human cytomegalovirus infection,0.004497920075366295,2.4286544496532487,13.124789129995003,"['CDKN1A', 'CXCL8', 'CDKN2A', 'CXCR4', 'EGFR', 'CREB3', 'ADCY9', 'CASP8', 'CREB3L1', 'EIF4EBP1', 'FAS', 'CCL2', 'ATF4']",0.027660435460508816,0,0,downregulated
44,NF-kappa B signaling pathway,0.00457541037692627,3.2865853658536586,17.705028894470345,"['CXCL8', 'GADD45B', 'BCL2A1', 'BCL2', 'CD14', 'CXCL2', 'GADD45G', 'BIRC3']",0.027660435460508816,0,0,downregulated
45,Colorectal cancer,0.005750918762761652,3.490564099930675,18.00571067649016,"['CDKN1A', 'GADD45B', 'BCL2', 'FOS', 'AREG', 'EGFR', 'GADD45G']",0.03399431979765777,0,0,downregulated
46,HIF-1 signaling pathway,0.006061381316945464,3.123078161474684,15.945867333054817,"['CDKN1A', 'ANGPT1', 'ERBB2', 'EIF4EBP1', 'BCL2', 'ALDOC', 'ALDOB', 'EGFR']",0.03505059631103247,0,0,downregulated
47,Cocaine addiction,0.0073850048718756625,4.466483011937558,21.922855108220585,"['CREB3', 'BDNF', 'CREB3L1', 'FOSB', 'ATF4']",0.04166999471498205,0,0,downregulated
48,Amphetamine addiction,0.007519397542553151,3.7472527472527473,18.325074912789997,"['CREB3', 'ARC', 'CREB3L1', 'FOSB', 'FOS', 'ATF4']",0.04166999471498205,0,0,downregulated
49,Lipid and atherosclerosis,0.008093763421259795,2.33751917952031,11.2590385483507,"['ERN1', 'CASP7', 'CXCL8', 'CASP8', 'EIF2AK3', 'BCL2', 'FAS', 'CCL2', 'CD14', 'FOS', 'CXCL2', 'ATF4']",0.04393757285826746,0,0,downregulated
50,Human T-cell leukemia virus 1 infection,0.009297026498108457,2.2918745545260157,10.72152819424075,"['EGR1', 'CCNA1', 'CREB3', 'EGR2', 'CDKN1A', 'CDKN2B', 'ADCY9', 'CDKN2A', 'CREB3L1', 'FOS', 'ETS2', 'ATF4']",0.049460180969937,0,0,downregulated
51,Staphylococcus aureus infection,0.009778201014262234,3.1321224414530704,14.494209049674705,"['C1S', 'CFH', 'C1R', 'CFI', 'FPR1', 'DEFB1', 'CFB']",0.05100002881948538,0,0,downregulated
52,Salmonella infection,0.01019472805751202,2.178957992552118,9.992449791869634,"['ARF1', 'CXCL8', 'ANXA2', 'AHNAK', 'AHNAK2', 'FOS', 'CASP7', 'CASP8', 'CASP4', 'ELMO1', 'BCL2', 'CD14', 'BIRC3']",0.051438498822267156,0,0,downregulated
53,Endocrine and other factor-regulated calcium reabsorption,0.01024902420142917,4.093434343434343,18.750273921206375,"['CALB1', 'ADCY9', 'CLTCL1', 'ATP1B3', 'ESR1']",0.051438498822267156,0,0,downregulated
54,Thyroid hormone synthesis,0.011152967921504976,3.420348530188347,15.378056761393319,"['CREB3', 'ADCY9', 'CREB3L1', 'ATP1B3', 'CGA', 'ATF4']",0.05493869383556155,0,0,downregulated
55,Pancreatic cancer,0.011860951473935488,3.371312897628687,14.950099394233906,"['CDKN1A', 'GADD45B', 'CDKN2A', 'ERBB2', 'EGFR', 'GADD45G']",0.05633951950119357,0,0,downregulated
56,Pertussis,0.011860951473935488,3.371312897628687,14.950099394233906,"['CASP7', 'CXCL8', 'C1S', 'C1R', 'FOS', 'CD14']",0.05633951950119357,0,0,downregulated
57,Mucin type O-glycan biosynthesis,0.012076117555021226,4.90625,21.668578394248193,"['GALNT6', 'GALNT14', 'C1GALT1C1', 'GALNT15']",0.05635521525676573,0,0,downregulated
58,Cell cycle,0.012743171259005495,2.7171292402579197,11.854182053385646,"['CDKN1C', 'CCNA1', 'CDKN1A', 'CDKN2B', 'GADD45B', 'CDKN2A', 'CDC25B', 'GADD45G']",0.05844281991199072,0,0,downregulated
59,Adrenergic signaling in cardiomyocytes,0.013266308662009398,2.516661611127963,10.8783393771433,"['CREB3', 'ADCY9', 'CREB3L1', 'CREM', 'BCL2', 'CACNA2D2', 'ATP1B3', 'AGT', 'ATF4']",0.059810815323635594,0,0,downregulated
60,Endometrial cancer,0.014793960819046157,3.7063083666857253,15.616664598354271,"['CDKN1A', 'GADD45B', 'ERBB2', 'EGFR', 'GADD45G']",0.06558655963110463,0,0,downregulated
61,Cellular senescence,0.016753735091771253,2.4131925682696704,9.86786791222364,"['CCNA1', 'CDKN1A', 'CDKN2B', 'CXCL8', 'GADD45B', 'CDKN2A', 'EIF4EBP1', 'FOXO1', 'GADD45G']",0.07154511054391129,0,0,downregulated
