gene,log2FC,padj
LOC101928476,-0.07263571428571369,0.7891565100500366
LOC101928483,0.11626619047618991,0.20514469679591996
LOC101928487,0.034871507936509616,0.8624346402604424
LOC101928504,0.0025715079365085103,0.9852859500685962
LOC101928505,-0.18354825396825358,0.10893140134205588
LOC101928516,0.10777531746031688,0.022443768960916197
LOC101928519,0.08876833333333334,0.3348530818956709
LOC101928524 /// PRPF18,-0.056070714285714196,0.844448715538659
LOC101928525,0.0017774603174598447,0.9536105943569217
LOC101928537,0.10522365079365015,0.21143638035452217
LOC101928539,0.12207222222222214,0.09259196112154348
LOC101928545,0.36203515873015757,0.08989080507574317
LOC101928551,0.253704642857143,0.029416808975600946
LOC101928553,0.4797607142857139,0.0022810460334116707
LOC101928560,0.27867642857142805,0.15275270937165042
LOC101928583,0.20217301587301595,0.11479256162232036
LOC101928589 /// TMEM164,0.09505637566137626,0.5283640694477475
LOC101928590,0.09242873015873032,0.03678225181363643
LOC101928605 /// OR2A1-AS1 /// OR2A20P /// OR2A9P,-0.02109119047619057,0.9633933023377892
LOC101928620 /// POU2AF1,0.20212547619047605,0.22579804585065333
LOC101928623 /// LOC401320,0.11296246031746016,0.6355224621937728
LOC101928625 /// MED21,0.22274341269841003,0.3279688798509512
LOC101928635,-0.04618769841269854,0.5219589634822321
LOC101928661,0.07996777777777764,0.3411638833342759
LOC101928669 /// LOC101930100 /// LOC644450,0.44892706349206346,0.14361089204563643
LOC101928676 /// MAEA,-0.188267857142856,0.13532178742089482
LOC101928708,-0.1647088888888888,0.20298459412974276
LOC101928717 /// SLC19A1,0.11488174603174572,0.07799755036278969
LOC101928725,-0.14710833333333362,0.5759414503419551
LOC101928728,0.1395163492063496,0.4414598242091326
LOC101928731,0.06590007936507947,0.14812888555568787
LOC101928747 /// RBMX /// SNORD61,0.43236563492063596,0.008347122173835876
LOC101928748,0.08787992063492034,0.2907746048112594
LOC101928762,-0.12728865079365104,0.05974951500146536
LOC101928781,0.1474739682539683,0.0379835243304355
LOC101928784,-0.006756190476190138,0.9474771956452088
LOC101928806,0.6276916666666668,0.00012781341232443477
LOC101928817,0.02458817460317464,0.4416383508126277
LOC101928818 /// PWRN1,0.13657603174603183,0.4670124787238273
LOC101928820,0.0771146031746035,0.278184367309891
LOC101928826 /// TPT1,-0.14267238095237822,0.021265232082155593
LOC101928830 /// LTA4H,0.5103571428571421,0.019209911176285052
LOC101928844,0.03260095238095273,0.6840617377094309
LOC101928847,0.48114436507936453,0.062402558300696034
LOC101928852 /// ZNF720,0.6556581349206336,0.00014712938600876558
LOC101928865,0.18410531746031733,0.046999183625234836
LOC101928877,0.13833968253968187,0.12046764740786495
LOC101928896,-0.03443904761904726,0.597422100257351
LOC101928907,0.09347698412698424,0.003094076328124835
LOC101928909,0.06588730158730183,0.11429606991146002
LOC101928916 /// NNMT,-6.549661547619047,6.348824025811334e-09
LOC101928921,0.07634730158730241,0.04512928742082333
LOC101928927 /// SNHG15 /// SNORA9,0.24588952380952378,0.11701245351969222
LOC101928937,0.09982055555555558,0.05818797265233409
LOC101928940,0.09318944444444455,0.06678468173153002
LOC101928943,0.08073111111111064,0.03616864061251485
LOC101928954,0.4947849206349213,0.035919757394277406
LOC101928955,0.08701936507936514,0.15489473222937772
LOC101928963,0.03823865079365074,0.7986989572555652
LOC101928988,0.10586944444444457,0.02819858965957746
LOC101929002,0.3872594444444446,0.323442739899367
LOC101929007,0.0582690476190475,0.10134060741683946
LOC101929036 /// PAH,-1.042748690476191,0.0013220962497898102
LOC101929072 /// LOC285835,-0.1375649999999995,0.7242226120353237
LOC101929087 /// SUMO2 /// SUMO3,0.3282256613756598,0.0015490519480877254
LOC101929112,0.06768976190476206,0.7164610470857731
LOC101929114,0.06878722222222189,0.13602928564647507
LOC101929116,0.055525317460317414,0.07569084482862287
LOC101929123,0.08073809523809539,0.1404676428497068
LOC101929125,0.03409428571428519,0.5802045101574008
LOC101929132,0.24031119047618965,0.32460841966611825
LOC101929147,0.7166615079365073,0.010342312154215435
LOC101929177,-0.46984976190476324,0.006156606393247405
LOC101929196,0.09830611111111098,0.07877497979657458
LOC101929224,0.020988333333333387,0.7414828351332695
LOC101929225,0.06374619047619046,0.09323423079426034
LOC101929229,0.054583095238095236,0.2186556167268636
LOC101929232 /// PDCD6IPP2,0.45047896825396716,0.05936609804357151
LOC101929240 /// SNRNP200,0.039403253968254504,0.5599724374581606
LOC101929243,-0.36829087301587204,0.08761172713191147
LOC101929255,0.9754830158730159,0.11612502774445119
LOC101929260,0.06625984126984141,0.1945570446284678
LOC101929280,-2.0498803968253965,1.7488564727645637e-07
LOC101929289,0.2989219047619036,0.07932023010169933
LOC101929304 /// SNX29,-0.13909378306878306,0.27785378172899583
LOC101929325,0.002831746031746629,0.985511269029387
LOC101929336 /// RIF1,0.4157469047619058,0.0004550281827725861
LOC101929340,0.07216849206349218,0.14428614637038273
LOC101929373 /// SLC9B1,0.46094071428571404,0.010855331473906703
LOC101929378,0.1491942857142856,0.003786197889596505
LOC101929480,0.05729134920634893,0.8362824678192179
LOC101929486,0.10246293650793659,0.00031250378423439373
LOC101929497,0.6919564285714284,0.016432171878605146
LOC101929511,0.08124087301587268,0.05554713839445978
LOC101929512,0.15279357142857153,0.14177884456898351
LOC101929550,1.4265357460317474,0.08042230679213097
LOC101929570,0.09291936507936471,0.1703791485343606
LOC101929592,0.010098809523809038,0.931030114071164
LOC101929597 /// TBCD,0.007368769841269884,0.9465968541047697
LOC101929607,0.1703892857142857,0.11050907759075441
LOC101929609,-0.06296587301587309,0.7566150041484082
LOC101929631,0.22582404761904762,0.010179734274818455
LOC101929648,0.09905349206349223,0.07247270413926202
LOC101929655,0.041949761904761296,0.8212905388993779
LOC101929668,0.7421571428571427,0.012771362881016234
LOC101929681,0.03988666666666685,0.29408958721914397
LOC101929684,0.060096031746031287,0.0095920602821225
LOC101929687,0.1568582539682537,0.005643323370342678
LOC101929694,0.08465230158730153,0.2670623972356252
LOC101929709,-0.27856865079365134,0.010253558596858078
LOC101929715,0.05917746031746063,0.400187770758732
LOC101929719,0.708994523809523,0.018294325048794597
LOC101929728 /// SLC35E4,1.0573819841269834,0.005089857228654563
LOC101929740 /// ZNF37A,-0.2495964285714285,0.026461578047854623
LOC101929741,0.03112746031746072,0.309032963134178
LOC101929747,-0.11658230158730021,0.5952817378968102
LOC101929759,-1.4664307936507925,0.00020410732749858508
LOC101929760,-0.5248679365079361,0.0022606318242713143
LOC101929761,0.10126992063492013,0.552453599639802
LOC101929762,-0.18178412698412671,0.23538652680016947
LOC101929774,0.04579325396825329,0.83994439129973
LOC101929777 /// WNT3,-0.6807804761904759,0.009490711269472854
LOC101929787,0.03144420634920664,0.9346125069143713
LOC101929841 /// LRRC37B,0.5780723015873006,0.004807223810866216
LOC101929842 /// PGA3 /// PGA4 /// PGA5,-0.15820111111111124,0.06128095660322971
LOC101929855 /// LOC102724851,0.2526939682539693,0.4791420883286558
LOC101929857 /// LOC101929864 /// SLX1A /// SLX1A-SULT1A3 /// SLX1B /// SLX1B-SULT1A4 /// SULT1A3 /// SULT1A4,0.20739595238095232,0.5064055608208043
LOC101929857 /// LOC101929864 /// SLX1A /// SLX1A-SULT1A3 /// SLX1B /// SULT1A3 /// SULT1A4,0.023236349206349427,0.829559025135364
LOC101929857 /// SLX1A-SULT1A3 /// SLX1B-SULT1A4 /// SULT1A3 /// SULT1A4,-0.4268050793650806,0.014826063197598221
LOC101929864 /// SLX1A /// SLX1B,-0.022003412698413882,0.9525321686141944
LOC101929880 /// QPRT,1.4699020634920625,0.00782648266850148
LOC101929886 /// PGM5-AS1,1.7239213492063508,0.002804831064816335
LOC101929889 /// SPN,-0.08167690476190481,0.17781383960762492
LOC101929910 /// LOC613037 /// NPIPA5 /// NPIPB11 /// NPIPB3 /// NPIPB4 /// NPIPB5 /// NPIPB8,0.15578380952380977,0.28604940544764956
LOC101929910 /// LOC613037 /// NPIPA5 /// NPIPB3 /// NPIPB4 /// NPIPB5,-0.7290643650793651,0.09940461107130918
LOC101929949,0.0759390476190478,0.030672979031084836
LOC101929963 /// LOC101930299,0.12004103174603165,0.015419429942395976
LOC101929964,0.05082166666666632,0.36322469588659967
LOC101930026,0.4293187301587307,0.08156550924368573
LOC101930048 /// LOC101930053 /// VLDLR-AS1,0.5492861111111105,0.3384794520265099
LOC101930052 /// LOC102724562 /// MST1 /// MST1L /// MST1P2,-1.828034444444444,9.264342480762201e-06
LOC101930059 /// LOC102724250 /// NBPF1 /// NBPF11 /// NBPF15,0.5334592857142857,0.11477709279190303
LOC101930067,0.10630944444444435,0.08297754889964414
LOC101930075 /// LOC102724993 /// NPIPA1 /// NPIPA2 /// NPIPA3 /// NPIPA5 /// NPIPA7 /// NPIPA8 /// PKD1P1,-0.34244444444444433,0.06816126949298688
LOC101930075 /// NPIPA1 /// NPIPA2 /// NPIPA3 /// NPIPA5 /// NPIPA7 /// NPIPA8 /// PKD1P1,-0.3475523809523846,0.059324908771037896
LOC101930075 /// PKD1,-0.9886986243386238,0.00019798922887649372
LOC101930097,0.6487412698412709,0.00019226754218900556
LOC101930112 /// SPG7,0.1306613492063491,0.3795134979538079
LOC101930114,0.09535158730158777,0.5997015156178566
LOC101930150 /// NF1,0.16625349206349238,0.033912762343895134
LOC101930235 /// TRIM48 /// TRIM49D1 /// TRIM49D2P,0.03998357142857145,0.49812511495665435
LOC101930288 /// LOC101930531,1.0553097619047627,0.0735592072443788
LOC101930301 /// LOC101930303 /// TRIM16L,-0.20800809523809516,0.13100073255697317
LOC101930306 /// RRN3 /// RRN3P1 /// RRN3P2,-0.14276476190476206,0.664084791207649
LOC101930324 /// NSF,-0.39867142857142923,0.006986858632671898
LOC101930405,-0.0032592063492060674,0.9622619624962341
LOC101930415,-1.6912212698412699,2.1166203405579032e-05
LOC101930578 /// MRPS31P5 /// THSD1,0.26672738095238113,0.10157824140530254
LOC101930578 /// TPTE2P2,0.5416540476190477,0.01742395770142909
LOC101930608 /// LOC102723581,-0.016412142857143763,0.9297559275995414
LOC101930630 /// STRC,-0.38531730158730193,0.029969771468084435
LOC101930657,-0.2127492063492058,0.16517568501948823
LOC102546294,-0.07985698412698472,0.19923594570154252
LOC102546299,-0.8278778968253975,0.00022901981057635878
LOC102606465,-0.4141706746031746,0.06203158040074522
LOC102659288,0.14591309523809537,0.2769611416383279
LOC102723390,0.2734263492063489,0.05208906612853551
LOC102723493,0.12292039682539713,0.13697604304830072
LOC102723542,-1.3379771428571425,5.945618853391282e-05
LOC102723559,0.07885547619047717,0.3216691980505457
LOC102723620,-0.016075079365079237,0.7698357614235062
LOC102723645,-0.21805785714285708,0.042499379626088886
LOC102723661,0.07447452380952457,0.2706795390203449
LOC102723704,0.039213492063491895,0.32294334683300113
LOC102723721,-0.10376238095238088,0.1740808018713195
LOC102723722 /// NDUFA6-AS1,0.2872034126984122,0.01654822414332205
LOC102723779,-0.06047865079365078,0.7452431444986178
LOC102723831,0.10666158730158681,0.16260725058881093
LOC102723845,-0.16225166666666713,0.15627809496549228
LOC102723847,0.06242285714285778,0.23133429212550902
LOC102723864,0.30397119047619015,0.18387992630641528
LOC102723918,0.5414392063492066,0.32130491851119547
LOC102723927,0.5031597619047616,0.1488514368595386
LOC102723954,0.13113253968253913,0.12317664007933803
LOC102723954 /// MESDC2,-0.2225964285714288,0.07070876239298779
LOC102724017,0.6740475396825394,0.04203028404098174
LOC102724094,0.7275388095238098,0.02386798430722823
LOC102724112 /// WIBG,0.3514699206349219,0.30110389395835935
LOC102724156,1.1072239682539688,0.00787663685145744
LOC102724162,0.046044206349205474,0.14726821952103425
LOC102724200 /// TRAPPC10,0.13731210317460452,0.268999960800167
LOC102724229 /// RASA4 /// RASA4B,0.41098420634920707,0.19014107294970636
LOC102724250 /// NBPF1 /// NBPF10 /// NBPF11 /// NBPF12 /// NBPF14 /// NBPF15 /// NBPF26 /// NBPF8 /// NBPF9,-0.7088147619047613,0.01581406270585645
LOC102724250 /// NBPF1 /// NBPF10 /// NBPF11 /// NBPF14 /// NBPF15 /// NBPF19 /// NBPF26,0.46750238095238306,0.12531447838180737
LOC102724257 /// TMC5,0.03069253968253971,0.19811497529062386
LOC102724275,-0.520653015873016,0.05426744967516583
LOC102724316,1.0819165079365085,0.0003559916894515643
LOC102724316 /// PTCHD3P1,0.34197376984127015,0.07461455359436882
LOC102724356,-0.23133420634920832,0.5559350159721205
LOC102724362,0.1799524603174607,0.16017331187068753
LOC102724364 /// SEC22B,-0.72341753968254,3.867826061240161e-06
LOC102724387,1.3557298412698389,0.0004907902201839286
LOC102724399 /// RIMBP2,-1.0486694444444438,0.00042312234022446097
LOC102724441 /// LOC102724951 /// LOC389831,-1.5971898412698406,0.09470314798361656
LOC102724483 /// PIGL,0.13890031746031717,0.3988504573474338
LOC102724517 /// NLK,0.5260519841269851,0.018061389702221962
LOC102724537,0.02283150793650801,0.8681369823032644
LOC102724561,-0.07089182539682426,0.47189701499335585
LOC102724611,0.32085960317460316,0.29772925283524604
LOC102724640,-0.10239198412698425,0.25415592121401165
LOC102724689,0.568860793650793,0.529545102685006
LOC102724718,-0.3411881746031735,0.13794386376529466
LOC102724782,-0.18358515873015868,0.48886261575806295
LOC102724788 /// PRODH,-0.792568809523809,0.014466258470922425
LOC102724809,0.09624380952380918,0.03554250463576225
LOC102724814,-0.06671000000000005,0.37852787700173895
LOC102724842,0.010233650793650906,0.8246260345613258
LOC102724870,0.19125365079365064,0.2357330942691819
LOC102724873 /// ZNF75A,0.055733333333333857,0.7432392825931039
LOC102724880,-0.2311930952380954,0.01690542917955706
LOC102724884 /// LOC728613 /// PDCD6,-0.38271968253968325,0.07220827193715544
LOC102724905,0.10739023809523784,0.38589593643420744
LOC102724927,0.050392857142856684,0.6984128067575299
LOC102724967,-0.26607896825396793,0.06935409877417612
LOC102724985 /// PDXDC1,-0.14073460317460196,0.17938144964847405
LOC102724985 /// PDXDC1 /// PDXDC2P,-0.9533579365079365,0.0010792565125946544
LOC102725016 /// PPP2R3B,-0.128495119047618,0.07164317939814714
LOC102725017,-0.024981031746031945,0.8956474888675887
LOC102725022,0.3379088888888875,0.013029030111332125
LOC102725188 /// LOC727820,0.173012222222221,0.6606636172649359
LOC102725198 /// RASA4 /// RASA4B /// RASA4CP,1.332016825396825,0.0013827075130777296
LOC102725263 /// LOC389906,-0.36685238095238093,0.18837710415793815
LOC102725271 /// NTM,1.1828338888888887,0.13794386376529466
LOC102725343,0.06233912698412736,0.09852397985156992
LOC102725383,0.6446940476190468,0.06594198576975019
LOC102725436 /// PMS2P4,0.3022675396825396,0.0029843638297987335
LOC102725451 /// TPTEP1,-1.0545834126984128,4.616762286881147e-05
LOC103344931,0.7161372222222226,0.00013863632757057183
LOC113230 /// MIR1199,-0.11792992063491958,0.32755226348805666
LOC142937,-0.13824944444444398,0.3693183523440537
LOC145474,-0.017117698412699944,0.9650966808645246
LOC145783 /// ZNF280D,0.1421862566137566,0.1027215269848312
LOC145837,0.0067856349206349975,0.9388694878342791
LOC145945,0.03393809523809521,0.652026259097195
LOC146880,-0.13880488095238075,0.10272018688274555
LOC147004,0.11499119047619066,0.062294984400808516
LOC147791,0.12105222222222212,0.4547035721301071
LOC148413,0.0397406349206344,0.8608086979334537
LOC148696,0.07996499999999962,0.0027938295011568676
LOC149351,0.4346224603174593,0.03208353372445898
LOC149373,0.06279523809523857,0.1884493897680506
LOC150005,0.10858507936507955,0.29795725863065053
LOC150051,-0.12726007936507977,0.19377051341369617
LOC150776 /// SMPD4,0.07156373015873108,0.6495142027735061
LOC152586,0.10870063492063498,0.07571432399966643
LOC153546,0.4234896031746018,0.04536537498396763
LOC153577,-0.1776574603174601,0.0925515841009935
LOC153682,0.5926215079365083,0.017972615731395174
LOC153684,-1.6154193650793651,0.0012390767148134716
LOC153811 /// RNF130,0.003582857142857776,0.9941521678227545
LOC153910,0.07216769841269821,0.18289152036034578
LOC154761,-1.3736807936507924,0.007531939182999207
LOC154872,0.0168306349206353,0.7262339889748726
LOC155060,0.4584998412698411,0.07200023937569403
LOC155060 /// ZNF783,0.17506214285714305,0.07007741926865044
LOC157503 /// XKR4,0.4715056349206348,0.060242630770726675
LOC157562,0.32194579365079257,0.4637494917889285
LOC157740,0.04954047619047541,0.1649778580443253
LOC158402,1.596618888888889,6.530532817450846e-06
LOC158402 /// RP11-4O1.2,0.4569261111111116,0.003451304430295647
LOC158434,0.16507468253968183,0.015073497370879117
LOC158960,-0.09648579365079435,0.5300889294842626
LOC200830,0.17821920634920563,0.18782635000309705
LOC202025,-0.16738396825396817,0.5093943398052334
LOC202181,1.1686379365079365,7.792115904991697e-05
LOC220729 /// SDHA /// SDHAP1 /// SDHAP2,-0.5760216666666675,0.052110167893313415
LOC221272,0.11282626984126853,0.5615230261321762
LOC221814,0.18127626984126977,0.031537230968447995
LOC253573,-0.020117460317460534,0.867164520482813
LOC253805,0.04471325396825376,0.3655940844179331
LOC254057,1.1345366666666648,0.01586402864907509
LOC257152,-0.7292749206349187,0.0032022276043018913
LOC257396,0.12558079365079422,0.6072179986945301
LOC280665,0.07609642857142829,0.3220024231847943
LOC283045,0.3258589285714284,0.02043635651767952
LOC283070,-0.982604166666667,0.05094143857503483
LOC283075,0.06924793650793681,0.6873749956349072
LOC283177,0.21297698412698374,0.17257520977808766
LOC283278 /// PLEKHA7,0.18495396825396826,0.40566153862532633
LOC283357,0.9199277777777777,2.6649338128619354e-05
LOC283387,0.025819920634920557,0.4419086500065574
LOC283484,-0.2995228968253958,0.5330952284344338
LOC283585,0.1776696031746039,0.01791797500124429
LOC283588,0.5650530158730156,0.11728428712584406
LOC283693,0.09982738095238108,0.3391504859891417
LOC283713 /// OTUD7A,0.2158262698412705,0.021498482141992122
LOC283788,0.33704971428571273,0.36056579864463534
LOC283856,0.08150634920634925,0.0014108647043365975
LOC283861,0.7262672222222228,0.0007021819453192892
LOC283887,-0.10833650793650706,0.0783373964240315
LOC283914,-0.003950317460317709,0.9432501572115561
LOC283922 /// PDPR,-0.006149444444444541,0.9671044932752855
LOC284009 /// METTL16,0.3267229761904753,0.004826649215107675
LOC284014,0.6395770634920632,0.008343942738999254
LOC284023,-0.15720523809523712,0.21559505335542523
LOC284080,0.012923492063492414,0.8866578847098318
LOC284112 /// MIR195 /// MIR497 /// MIR497HG,-0.1732647619047616,0.19333154388533957
LOC284219,-1.4786297619047613,0.0006645956631686702
LOC284242,-0.09841904761904763,0.2972518687330726
LOC284373,0.664548492063493,0.0003333949076284847
LOC284454 /// MIR23A /// MIR24-2,-1.322594801587302,9.128356491599866e-07
LOC284513,0.1310592857142865,0.6124118073392028
LOC284561,0.10955293650793685,0.065425818730325
LOC284578,0.4337484126984128,0.07985581234156039
LOC284630 /// TTC34,0.22326460317460306,0.04511072103870533
LOC284632,0.043301825396825144,0.054498401096764244
LOC284825,0.13899769841269816,0.1342083792470867
LOC284889,0.04634023809523802,0.163023949952341
LOC284926,0.91750119047619,0.0021093304467498793
LOC284939 /// MAPK8IP2,-0.25016333333333396,0.18518185369092066
LOC285074 /// LOC730268,-0.07412285714285716,0.8539663224128157
LOC285147,1.3605505952380952,1.2612915965213408e-05
LOC285178,1.4202529365079375,0.00011453076889883743
LOC285181,0.5701276190476188,0.004689358838798947
LOC285419,1.0053587301587306,0.02591607854159409
LOC285500,0.1257034920634923,0.0709642492312057
LOC285628 /// MIR146A,0.1688393650793647,0.012574869905191481
LOC285638,0.04954539682539716,0.1754997773446442
LOC285692,0.05198674603174602,0.16635838030694666
LOC285696,0.04792809523809494,0.1351424011394239
LOC285740,0.08132452380952371,0.04252347899736159
LOC285812,0.7183739682539683,0.034245302557299004
LOC285819,0.06310039682539692,0.22899352306681778
LOC285847,0.08050384920634901,0.5075547825834934
LOC285902 /// ZNF273,0.10294698412698455,0.5531188064841683
LOC285902 /// ZNF273 /// ZNF479,0.19377460317460304,0.1511351374600087
LOC286009,0.016071507936508578,0.7778553494465031
LOC286052,0.564596428571428,0.00934793070411817
LOC286071,1.1424227777777771,5.611148633328858e-05
LOC286087,0.06102666666666723,0.19951018505772392
LOC286161,0.9521047619047609,8.017627195286375e-06
LOC286189,-0.15918626984126938,0.07046926891431547
LOC286272,1.2629899206349195,0.002493424616721395
LOC286359,0.06688246031745981,0.36513165111173945
LOC286367,1.1532519047619045,0.000277718501941719
LOC286382,-1.6478865079365068,0.0459116494871393
LOC286437,-0.7392918253968253,0.00206649087827739
LOC338620,-0.15428158730158792,0.26229959344260617
LOC339166 /// WSCD1,-1.0640523015873014,7.819721063269856e-06
LOC339468,0.09600301587301585,0.11280659045948277
LOC339803,-0.01338912698412642,0.9634969504053665
LOC339874,-0.35579976190476215,0.04896170145057357
LOC339988,-0.17567817460317414,0.07659745430639466
LOC340085,0.404766904761904,0.04592579823217839
LOC344887,0.04562166666666667,0.22918898913531022
LOC349160 /// MIR490,0.05360428571428555,0.30964858853022104
LOC374443,0.11118309523809522,0.3372138453663063
LOC375196,-0.12988071428571457,0.23212727262250998
LOC388692,-0.13154436507936573,0.7831989996171277
LOC388882,-1.018516507936508,0.07503387047178814
LOC389199,0.0006626984126980595,0.9942561584068017
LOC389247,-0.10990515873015871,0.11623908436161247
LOC389332,0.01395476190476197,0.6020870940772981
LOC389765,-0.577153412698415,0.0060613040307665005
LOC389831,-1.037559036507937,0.11901618344365583
LOC389834,-0.05619126984127121,0.8944282512613608
LOC389834 /// MAFIP /// TEKT4P2,0.6396745238095249,0.1988383946753878
LOC389895,0.521022857142857,0.1817825397793159
LOC389906,-0.023096164021163545,0.8841501712712764
LOC389906 /// LOC441528,0.10010468253968252,0.21618563726928658
LOC390705,-0.12687769841269825,0.10772833789444154
LOC399491,-0.5053587301587292,0.008439014476929334
LOC399900,-0.05994535714285787,0.36088486916050583
LOC400043,1.2676880317460317,0.20398779464587116
LOC400590,0.20060555555555526,0.07239608700513571
LOC400622,-0.009861428571429354,0.8596155045270362
LOC400654,0.17253619047618995,0.0888283312001692
LOC400684,-0.9192365079365086,0.01790148819240861
LOC400756,0.022965555555555905,0.8349058761504029
LOC400940,0.12297428571428526,0.03903508362982149
LOC401052,-0.13057936507936452,0.3768705446192582
LOC401068,-0.6186937301587294,0.01130873066082957
LOC401098,0.076767380952381,0.2765716431122728
LOC401134,0.5880526587301591,0.0015557160603350253
LOC401220,-0.6262715873015869,0.29024346086587816
LOC401320,0.5277573015873012,0.03533256608111573
LOC401442,0.028358730158729806,0.7813877421195973
LOC401913,0.12513134920634883,0.24316211996223902
LOC402160,-0.008096984126984452,0.8710287567447733
LOC403323,0.4204360317460316,0.2655580969316792
LOC403323 /// RP11-791G15.1,0.04646626984126989,0.7648901851778213
LOC439911,0.31699992063491944,0.22934016566763915
LOC439938,-0.6715056349206354,0.05330529133444836
LOC439994 /// LOC642361,0.2203456349206352,0.11901618344365583
LOC440117,0.11802293650793594,0.002181457993165543
LOC440149,-0.36147365079365024,0.025023623064413386
LOC440173,-0.008051349206348757,0.9097057641043637
LOC440354 /// SMG1P5,-0.40281515873015916,0.3165236482555628
LOC440416,0.16372216931216954,0.0039221261260638735
LOC440434,0.26523559523809404,0.019857656410876997
LOC440704,0.10692857142857104,0.10852711784233203
LOC440934,0.2768370634920627,0.5802045101574008
LOC441081,0.23932500000000045,0.09787322377645098
LOC441086,0.012474365079364613,0.7632234486329749
LOC441124,-0.6266248412698419,0.03557170593538814
LOC441155 /// ZC3H11A,0.2047347089947067,0.20624513211828135
LOC441204,1.4567014484126974,0.0011384414094221863
LOC441259 /// PMS2P1 /// PMS2P4 /// PMS2P5 /// PMS2P6 /// PMS2P9,0.1033032539682539,0.5631972395755638
LOC441259 /// POLR2J /// POLR2J2 /// POLR2J3 /// UPK3BL,-0.3591692857142874,0.3996864733055236
LOC441454,0.5307934920634927,0.0187219888306358
LOC441461,-0.16098984126984028,0.41862150756598066
LOC441528,-0.2922350396825397,0.27699828797973247
LOC441666,0.07150424603174566,0.6798209788855825
LOC494150,0.03879301587301498,0.9262713455085293
LOC553103,0.27690841269841204,0.1722177446922489
LOC554206,-0.11194095238095247,0.10518838036633416
LOC57399,0.07530452380952424,0.4664319492465364
LOC574538,0.08616849206349197,0.07321910398502017
LOC642236,0.8903063227513242,0.007091756216757628
LOC642533,0.2957075396825397,0.2544436705078791
LOC642852,-0.36289514285714386,0.038354823259357955
LOC643072,0.16437301587301523,0.5532671725242283
LOC643085,0.22786309523809534,0.07871638456973658
LOC643201,-0.11963607142857136,0.1708977087706622
LOC643355,0.20634547619047616,0.2358179187049709
LOC643711,0.10247960317460292,0.16112113755497445
LOC643733,-0.02055365079365057,0.8956570001846059
LOC644172 /// MAPK8IP1,0.46321007936508174,0.022766494357551806
LOC644656,-0.18659531746031632,0.4404039826829908
LOC644794,-0.375804761904762,0.003197737769805931
LOC645166 /// LOC654342,2.5223345634920635,1.8809020685583358e-07
LOC645485,0.1647369841269839,0.0236381961216628
LOC645513,-0.2428255952380951,0.13047165288723922
LOC646014,-0.262241746031747,0.37443553465716706
LOC646214,0.16203833333333417,0.4571080492378301
LOC646268,0.2218038888888887,0.012598928168159449
LOC646762,0.016443174603175237,0.925825195129001
LOC646778,0.504699682539683,0.03685026630963593
LOC646903,0.10455730158730159,0.7327181870780565
LOC647070,0.12976428571428755,0.5323337911618785
LOC652993,0.41491166666666635,0.007227252851174609
LOC654342,1.3351147619047614,0.0004199558301034144
LOC654780,0.04915587301587321,0.6836452220887087
LOC692247,-0.5762291666666677,0.005105077451374121
LOC727820,0.4193108333333315,0.03692234595504381
LOC727916,-0.1834580952380951,0.05382786981148012
LOC728024,0.530674682539682,0.0035894723082266146
LOC728040,-0.043355238095238224,0.27117859590501464
LOC728061,-2.5396404761904767,3.435766887671915e-06
LOC728084,0.0527369841269838,0.07907010436968309
LOC728099,0.14077099206349208,0.15705221317423737
LOC728353,0.059383690476189965,0.15247050841319937
LOC728392,0.29605317460317515,0.07258356307825313
LOC728485,0.0072294444444445105,0.9855971629314965
LOC728554 /// THOC3,0.4196558730158735,0.06698113020019965
LOC728613,-0.02876369047618965,0.871938642161667
LOC728690,0.12511047619047622,0.0331373100886692
LOC728705 /// TMEM263,-0.019087658730158275,0.9004522920526672
LOC728730,1.7314037301587302,6.921680788556109e-08
LOC728743,0.004106746031745878,0.908761284943161
LOC728743 /// ZNF775,0.41050261904761953,0.019802077196834657
LOC728819,0.28842007936507974,0.20712378115821156
LOC729164,-0.02492896825396862,0.8260782811980858
LOC729291,0.6320312698412689,0.0032563906132357214
LOC729296 /// MIR646HG,-0.3834717460317467,0.08457832788601351
LOC729506,0.06692746031745989,0.5578848799712025
LOC729680,1.4791197619047605,0.0005120847055228937
LOC729683,0.05921111111111088,0.27364779479084694
LOC729732,0.10890055555555556,0.11247570379636336
LOC729870,-0.028894047619048013,0.6344214429031634
LOC729887,-0.25826603174603235,0.2763210559792827
LOC729966 /// PDE4C,-0.0410379365079363,0.7118716765857285
LOC729970,-0.38856817460317483,0.022766823748027683
LOC730098,0.04328103174603193,0.8438188350127999
LOC730101,0.6971403968253984,0.0746129329633112
LOC730102,0.1762528174603175,0.43577129570373524
LOC730139,0.01576388888888758,0.7978331945319312
LOC730202,0.013574444444444111,0.9487354062965773
LOC730961,0.0626536507936506,0.11066488611580831
LOC732360 /// TDG,-1.00624984126984,0.0020630577509444525
LOC80154,-0.33507936507936487,0.013429331671532464
LOC81691,0.6517694444444437,0.005064362347914661
LOC90246,0.13899325396825368,0.0207801716501981
LOC90784 /// POLR1A,-0.13621730158730205,0.36392452921170854
LOC91548,0.1748809523809518,0.009758733641486005
LOC93444,0.029640000000000333,0.3349535416493419
LOC93463,0.13539317460317468,0.37744928382867887
LOC93622,-0.7837080952380955,0.0001654422806372121
